Oppdrag_ID,Dato_og_Tid,Time,Skift,Er_helg,c_eff,bind_min,n_aktive,kap_prosedyre,kap_beste_evne,Overordnet_oppdragstype
2889204,2025-01-12 16:38:34,16,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889205,2025-01-12 17:01:11,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889269,2025-01-12 17:58:39,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889341,2025-01-12 19:22:46,19,Natt,True,2,9.133333333333333,0,Normal,Normal,Unødige og falske utrykninger
2889356,2025-01-12 19:33:01,19,Natt,True,2,9.833333333333332,0,Normal,Normal,Unødige og falske utrykninger
2889369,2025-01-12 19:55:28,19,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889389,2025-01-12 20:14:40,20,Natt,True,2,8.566666666666666,0,Normal,Normal,Ulykke
2889407,2025-01-12 20:40:57,20,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889415,2025-01-12 20:51:21,20,Natt,True,2,17.1,1,Svikt,Degradert,Brann
2889453,2025-01-12 22:03:52,22,Natt,True,2,11.9,0,Normal,Normal,Unødige og falske utrykninger
2889473,2025-01-12 22:35:16,22,Natt,True,2,10.033333333333333,0,Normal,Normal,Ulykke
2889512,2025-01-13 00:10:43,0,Natt,False,2,17.116666666666667,0,Normal,Normal,Ulykke
2889533,2025-01-13 00:56:40,0,Natt,False,2,12.583333333333334,0,Normal,Normal,Unødige og falske utrykninger
2889572,2025-01-13 03:29:21,3,Natt,False,2,11.15,0,Normal,Normal,Brann
2889615,2025-01-13 06:25:11,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889623,2025-01-13 06:45:30,6,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2889657,2025-01-13 07:14:58,7,Dag,False,3,12.216666666666667,0,Normal,Normal,Brann
2890067,2025-01-13 10:40:11,10,Dag,False,3,12.966666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
2890092,2025-01-13 10:50:39,10,Dag,False,3,12.016666666666667,1,Degradert,Normal,Brann
2890147,2025-01-13 11:10:09,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Brann
2890200,2025-01-13 11:39:31,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2890229,2025-01-13 11:48:15,11,Dag,False,3,16.833333333333336,1,Degradert,Normal,Andre typer oppdrag
2890363,2025-01-13 12:39:33,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2890638,2025-01-13 14:10:31,14,Dag,False,3,10.066666666666666,0,Normal,Normal,Ulykke
2890771,2025-01-13 15:40:18,15,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2890864,2025-01-13 16:49:42,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2890879,2025-01-13 17:01:35,17,Dag,False,3,10.916666666666668,1,Degradert,Normal,Unødige og falske utrykninger
2890882,2025-01-13 17:04:02,17,Dag,False,3,11.633333333333333,1,Degradert,Normal,Unødige og falske utrykninger
2891021,2025-01-13 18:41:56,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2891140,2025-01-13 20:34:02,20,Natt,False,2,4.783333333333333,0,Normal,Normal,Andre typer oppdrag
2891168,2025-01-13 21:20:28,21,Natt,False,2,17.25,0,Normal,Normal,Ulykke
2891217,2025-01-13 22:26:28,22,Natt,False,2,12.466666666666667,0,Normal,Normal,Ulykke
2891223,2025-01-13 22:32:34,22,Natt,False,2,14.35,1,Svikt,Degradert,Ulykke
2891295,2025-01-14 02:31:37,2,Natt,False,2,12.683333333333334,0,Normal,Normal,Andre typer oppdrag
2891296,2025-01-14 02:32:50,2,Natt,False,2,10.666666666666668,1,Svikt,Degradert,Unødige og falske utrykninger
2891298,2025-01-14 02:40:51,2,Natt,False,2,18.266666666666666,2,Svikt,Svikt,Andre typer oppdrag
2891304,2025-01-14 03:12:56,3,Natt,False,2,21.516666666666666,0,Normal,Normal,Andre typer oppdrag
2891332,2025-01-14 06:29:32,6,Natt,False,2,13.866666666666667,0,Normal,Normal,Unødige og falske utrykninger
2891415,2025-01-14 07:36:55,7,Dag,False,3,7.066666666666666,0,Normal,Normal,Unødige og falske utrykninger
2891419,2025-01-14 07:41:27,7,Dag,False,3,10.383333333333333,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
2891590,2025-01-14 09:15:51,9,Dag,False,3,9.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
2891640,2025-01-14 09:33:25,9,Dag,False,3,10.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
2891885,2025-01-14 10:50:50,10,Dag,False,3,9.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
2891920,2025-01-14 11:09:07,11,Dag,False,3,11.983333333333333,0,Normal,Normal,Unødige og falske utrykninger
2892369,2025-01-14 14:34:17,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
2892416,2025-01-14 14:58:02,14,Dag,False,3,10.266666666666666,0,Normal,Normal,Brann
2892698,2025-01-14 15:01:27,15,Dag,False,3,14.483333333333333,1,Degradert,Normal,Andre typer oppdrag
2892646,2025-01-14 15:28:15,15,Dag,False,3,12.466666666666667,0,Normal,Normal,Ulykke
2892658,2025-01-14 17:40:21,17,Dag,False,3,8.283333333333333,0,Normal,Normal,Unødige og falske utrykninger
2892659,2025-01-14 17:44:45,17,Dag,False,3,10.05,1,Degradert,Normal,Unødige og falske utrykninger
2892493,2025-01-14 21:02:33,21,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2892467,2025-01-14 21:29:38,21,Natt,False,2,9.233333333333334,0,Normal,Normal,Unødige og falske utrykninger
2892456,2025-01-14 21:54:12,21,Natt,False,2,5.066666666666666,0,Normal,Normal,Unødige og falske utrykninger
2892878,2025-01-14 23:40:44,23,Natt,False,2,17.1,0,Normal,Normal,Andre typer oppdrag
2892920,2025-01-15 03:39:37,3,Natt,False,2,11.616666666666667,0,Normal,Normal,Unødige og falske utrykninger
2892941,2025-01-15 05:54:05,5,Natt,False,2,10.616666666666667,0,Normal,Normal,Brann
2893049,2025-01-15 07:43:58,7,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2893154,2025-01-15 08:49:17,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2893248,2025-01-15 09:22:24,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2893257,2025-01-15 09:22:36,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2893269,2025-01-15 09:26:19,9,Dag,False,3,35.85,2,Svikt,Degradert,Ulykke
2893480,2025-01-15 10:53:46,10,Dag,False,3,15.233333333333333,0,Normal,Normal,Brann
2893599,2025-01-15 11:42:17,11,Dag,False,3,11.916666666666666,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
2893648,2025-01-15 12:05:09,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2893727,2025-01-15 12:33:21,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Ulykke
2894149,2025-01-15 15:54:07,15,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2894253,2025-01-15 17:26:17,17,Dag,False,3,14.733333333333333,0,Normal,Normal,Brann
2894493,2025-01-15 21:18:01,21,Natt,False,2,31.6,0,Normal,Normal,Andre typer oppdrag
2894515,2025-01-15 21:58:12,21,Natt,False,2,15.866666666666667,0,Normal,Normal,Brann
2894595,2025-01-16 02:19:30,2,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2894616,2025-01-16 04:10:08,4,Natt,False,2,13.1,0,Normal,Normal,Brann
2894734,2025-01-16 07:54:11,7,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2894810,2025-01-16 08:39:58,8,Dag,False,3,8.816666666666666,0,Normal,Normal,Unødige og falske utrykninger
2895017,2025-01-16 09:59:43,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2895110,2025-01-16 10:27:39,10,Dag,False,3,12.95,0,Normal,Normal,Unødige og falske utrykninger
2895187,2025-01-16 11:02:54,11,Dag,False,3,8.25,0,Normal,Normal,Unødige og falske utrykninger
2895393,2025-01-16 12:29:03,12,Dag,False,3,26.45,0,Normal,Normal,Ulykke
2895600,2025-01-16 14:00:04,14,Dag,False,3,12.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
2895674,2025-01-16 14:21:33,14,Dag,False,3,13.933333333333334,0,Normal,Normal,Andre typer oppdrag
2895874,2025-01-16 16:20:28,16,Dag,False,3,15.366666666666667,0,Normal,Normal,Unødige og falske utrykninger
2895938,2025-01-16 17:34:37,17,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2895969,2025-01-16 18:04:47,18,Dag,False,3,8.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
2896001,2025-01-16 18:36:36,18,Dag,False,3,15.933333333333334,0,Normal,Normal,Brann
2896048,2025-01-16 19:26:10,19,Natt,False,2,12.166666666666666,0,Normal,Normal,Unødige og falske utrykninger
2896161,2025-01-16 22:18:46,22,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2896171,2025-01-16 23:05:06,23,Natt,False,2,9.966666666666667,0,Normal,Normal,Brann
2896206,2025-01-17 01:05:53,1,Natt,False,2,10.816666666666666,0,Normal,Normal,Unødige og falske utrykninger
2896228,2025-01-17 04:02:05,4,Natt,False,2,11.683333333333334,0,Normal,Normal,Brann
2896229,2025-01-17 04:02:09,4,Natt,False,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
2896230,2025-01-17 04:27:27,4,Natt,False,2,9.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
2896232,2025-01-17 04:32:56,4,Natt,False,2,17.633333333333333,1,Svikt,Degradert,Andre typer oppdrag
2896237,2025-01-17 05:12:45,5,Natt,False,2,13.733333333333333,0,Normal,Normal,Unødige og falske utrykninger
2896405,2025-01-17 08:34:03,8,Dag,False,3,12.916666666666666,0,Normal,Normal,Unødige og falske utrykninger
2896503,2025-01-17 09:17:47,9,Dag,False,3,8.233333333333334,0,Normal,Normal,Unødige og falske utrykninger
2896526,2025-01-17 09:22:52,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2896584,2025-01-17 09:55:17,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2896766,2025-01-17 10:59:59,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Ulykke
2897103,2025-01-17 13:27:28,13,Dag,False,3,158.46666666666667,0,Normal,Normal,Unødige og falske utrykninger
2897335,2025-01-17 15:21:15,15,Dag,False,3,12.966666666666667,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
2897353,2025-01-17 15:33:59,15,Dag,False,3,12.966666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
2897618,2025-01-17 17:26:57,17,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2897625,2025-01-17 17:35:39,17,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2897629,2025-01-17 17:38:37,17,Dag,False,3,13.316666666666666,2,Svikt,Degradert,Unødige og falske utrykninger
2897861,2025-01-17 20:49:58,20,Natt,False,2,13.416666666666666,0,Normal,Normal,Unødige og falske utrykninger
2897870,2025-01-17 20:57:05,20,Natt,False,2,20.683333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
2897881,2025-01-17 21:15:31,21,Natt,False,2,10.133333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
2897898,2025-01-17 21:35:32,21,Natt,False,2,13.266666666666667,0,Normal,Normal,Unødige og falske utrykninger
2897935,2025-01-17 22:30:37,22,Natt,False,2,8.716666666666667,0,Normal,Normal,Ulykke
2897985,2025-01-18 00:21:37,0,Natt,True,2,13.916666666666666,0,Normal,Normal,Brann
2897989,2025-01-18 00:29:37,0,Natt,True,2,14.933333333333334,1,Svikt,Degradert,Ulykke
2898029,2025-01-18 02:18:07,2,Natt,True,2,19.766666666666666,0,Normal,Normal,Ulykke
2898066,2025-01-18 04:58:09,4,Natt,True,2,13.966666666666667,0,Normal,Normal,Brann
2898076,2025-01-18 05:52:43,5,Natt,True,2,11.716666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898116,2025-01-18 07:22:31,7,Dag,True,2,11.7,0,Normal,Normal,Unødige og falske utrykninger
2898139,2025-01-18 07:57:42,7,Dag,True,2,12.7,0,Normal,Normal,Ulykke
2898159,2025-01-18 08:18:36,8,Dag,True,2,12.65,0,Normal,Normal,Brann
2898301,2025-01-18 11:21:03,11,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898424,2025-01-18 13:36:27,13,Dag,True,2,11.95,0,Normal,Normal,Ulykke
2898477,2025-01-18 14:42:30,14,Dag,True,2,14.233333333333333,0,Normal,Normal,Unødige og falske utrykninger
2898479,2025-01-18 14:49:30,14,Dag,True,2,12.966666666666667,1,Svikt,Degradert,Ulykke
2898482,2025-01-18 14:51:15,14,Dag,True,2,15.933333333333334,2,Svikt,Svikt,Brann
2898508,2025-01-18 15:23:51,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898520,2025-01-18 15:35:13,15,Dag,True,2,18.7,1,Svikt,Degradert,Andre typer oppdrag
2898563,2025-01-18 16:32:50,16,Dag,True,2,12.15,0,Normal,Normal,Unødige og falske utrykninger
2898713,2025-01-18 19:20:51,19,Natt,True,2,11.183333333333334,0,Normal,Normal,Unødige og falske utrykninger
2898726,2025-01-18 19:35:48,19,Natt,True,2,8.683333333333334,0,Normal,Normal,Unødige og falske utrykninger
2898742,2025-01-18 19:51:21,19,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898743,2025-01-18 19:54:15,19,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Ulykke
2898752,2025-01-18 20:05:46,20,Natt,True,2,7.9,1,Svikt,Degradert,Unødige og falske utrykninger
2898763,2025-01-18 20:35:26,20,Natt,True,2,29.25,0,Normal,Normal,Ulykke
2898767,2025-01-18 20:36:20,20,Natt,True,2,28.083333333333332,1,Svikt,Degradert,Unødige og falske utrykninger
2898786,2025-01-18 21:02:18,21,Natt,True,2,9.816666666666666,2,Svikt,Svikt,Ulykke
2898800,2025-01-18 21:26:19,21,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898819,2025-01-18 22:12:57,22,Natt,True,2,18.483333333333334,0,Normal,Normal,Unødige og falske utrykninger
2898827,2025-01-18 22:23:32,22,Natt,True,2,13.583333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
2898833,2025-01-18 22:35:31,22,Natt,True,2,20.866666666666667,1,Svikt,Degradert,Andre typer oppdrag
2898890,2025-01-19 00:23:17,0,Natt,True,2,13.1,0,Normal,Normal,Ulykke
2898894,2025-01-19 00:31:18,0,Natt,True,2,12.7,1,Svikt,Degradert,Unødige og falske utrykninger
2898901,2025-01-19 00:44:31,0,Natt,True,2,12.2,0,Normal,Normal,Brann
2898959,2025-01-19 02:56:41,2,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2898961,2025-01-19 03:00:11,3,Natt,True,2,25.1,1,Svikt,Degradert,Andre typer oppdrag
2898970,2025-01-19 03:24:50,3,Natt,True,2,18.933333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
2898975,2025-01-19 03:52:40,3,Natt,True,2,13.366666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899016,2025-01-19 06:49:50,6,Natt,True,2,12.05,0,Normal,Normal,Unødige og falske utrykninger
2899028,2025-01-19 07:02:54,7,Dag,True,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
2899134,2025-01-19 10:31:05,10,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899239,2025-01-19 12:46:12,12,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899255,2025-01-19 13:05:17,13,Dag,True,2,5.716666666666667,0,Normal,Normal,Andre typer oppdrag
2899345,2025-01-19 14:44:21,14,Dag,True,2,10.15,0,Normal,Normal,Unødige og falske utrykninger
2899358,2025-01-19 15:05:17,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899427,2025-01-19 16:34:21,16,Dag,True,2,13.65,0,Normal,Normal,Brann
2899448,2025-01-19 16:55:54,16,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899632,2025-01-19 20:59:07,20,Natt,True,2,13.833333333333334,0,Normal,Normal,Brann
2899688,2025-01-19 23:07:40,23,Natt,True,2,14.566666666666666,0,Normal,Normal,Ulykke
2899723,2025-01-20 01:19:30,1,Natt,False,2,11.416666666666666,0,Normal,Normal,Unødige og falske utrykninger
2899729,2025-01-20 01:46:31,1,Natt,False,2,14.7,0,Normal,Normal,Unødige og falske utrykninger
2899747,2025-01-20 04:22:45,4,Natt,False,2,8.933333333333334,0,Normal,Normal,Unødige og falske utrykninger
2899757,2025-01-20 05:33:28,5,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2899759,2025-01-20 05:50:44,5,Natt,False,2,11.233333333333333,0,Normal,Normal,Unødige og falske utrykninger
2899772,2025-01-20 06:46:01,6,Natt,False,2,15.116666666666667,0,Normal,Normal,Brann
2899787,2025-01-20 07:14:39,7,Dag,False,3,20.166666666666668,0,Normal,Normal,Brann
2899797,2025-01-20 07:21:21,7,Dag,False,3,9.9,1,Degradert,Normal,Unødige og falske utrykninger
2899821,2025-01-20 07:56:22,7,Dag,False,3,17.25,0,Normal,Normal,Ulykke
2899963,2025-01-20 09:13:01,9,Dag,False,3,11.866666666666667,0,Normal,Normal,Ulykke
2900169,2025-01-20 10:38:20,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2900474,2025-01-20 12:40:09,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2900620,2025-01-20 13:39:24,13,Dag,False,3,5.2,0,Normal,Normal,Brann
2900675,2025-01-20 14:03:41,14,Dag,False,3,21.183333333333334,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
2900782,2025-01-20 14:53:44,14,Dag,False,3,11.266666666666667,0,Normal,Normal,Ulykke
2900826,2025-01-20 15:21:58,15,Dag,False,3,11.35,0,Normal,Normal,Andre typer oppdrag
2901025,2025-01-20 18:03:06,18,Dag,False,3,16.083333333333336,0,Normal,Normal,Unødige og falske utrykninger
2901083,2025-01-20 18:49:50,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2901095,2025-01-20 19:04:03,19,Natt,False,2,12.966666666666667,0,Normal,Normal,Brann
2901172,2025-01-20 21:08:55,21,Natt,False,2,14.083333333333334,0,Normal,Normal,Unødige og falske utrykninger
2901227,2025-01-20 22:40:31,22,Natt,False,2,7.25,0,Normal,Normal,Andre typer oppdrag
2901233,2025-01-20 22:53:11,22,Natt,False,2,16.183333333333334,0,Normal,Normal,Unødige og falske utrykninger
2901243,2025-01-20 23:23:20,23,Natt,False,2,12.966666666666667,0,Normal,Normal,Ulykke
2901249,2025-01-20 23:33:48,23,Natt,False,2,13.333333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
2901327,2025-01-21 06:21:21,6,Natt,False,2,12.416666666666666,0,Normal,Normal,Unødige og falske utrykninger
2901391,2025-01-21 07:50:16,7,Dag,False,3,20.1,0,Normal,Normal,Andre typer oppdrag
2901488,2025-01-21 08:41:52,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2901587,2025-01-21 09:18:26,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2901623,2025-01-21 09:25:41,9,Dag,False,3,24.933333333333334,1,Degradert,Normal,Unødige og falske utrykninger
2901726,2025-01-21 10:00:12,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2901728,2025-01-21 10:01:19,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2901931,2025-01-21 11:12:25,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2901953,2025-01-21 11:22:51,11,Dag,False,3,8.966666666666667,1,Degradert,Normal,Ulykke
2901960,2025-01-21 11:23:35,11,Dag,False,3,12.966666666666667,2,Svikt,Degradert,Unødige og falske utrykninger
2902034,2025-01-21 11:53:43,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Brann
2902196,2025-01-21 12:52:27,12,Dag,False,3,7.716666666666667,0,Normal,Normal,Ulykke
2902271,2025-01-21 13:20:52,13,Dag,False,3,15.266666666666667,0,Normal,Normal,Unødige og falske utrykninger
2902338,2025-01-21 13:48:40,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
2902319,2025-01-21 13:48:47,13,Dag,False,3,12.966666666666667,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
2902485,2025-01-21 15:18:01,15,Dag,False,3,4.666666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
2902584,2025-01-21 16:35:41,16,Dag,False,3,10.35,0,Normal,Normal,Unødige og falske utrykninger
2902686,2025-01-21 17:53:31,17,Dag,False,3,14.766666666666667,0,Normal,Normal,Unødige og falske utrykninger
2902692,2025-01-21 18:00:00,18,Dag,False,3,7.216666666666667,1,Degradert,Normal,Unødige og falske utrykninger
2902801,2025-01-21 19:44:02,19,Natt,False,2,13.466666666666667,0,Normal,Normal,Brann
2902812,2025-01-21 19:52:37,19,Natt,False,2,31.45,1,Svikt,Degradert,Andre typer oppdrag
2902817,2025-01-21 19:58:39,19,Natt,False,2,11.266666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
2902838,2025-01-21 20:17:41,20,Natt,False,2,12.966666666666667,1,Svikt,Degradert,Andre typer oppdrag
2902847,2025-01-21 20:30:34,20,Natt,False,2,7.05,1,Svikt,Degradert,Andre typer oppdrag
2902849,2025-01-21 20:31:41,20,Natt,False,2,17.21666666666667,1,Svikt,Degradert,Brann
2902888,2025-01-21 21:41:37,21,Natt,False,2,14.65,0,Normal,Normal,Andre typer oppdrag
2902912,2025-01-21 22:47:24,22,Natt,False,2,9.616666666666667,0,Normal,Normal,Unødige og falske utrykninger
2902956,2025-01-22 03:06:57,3,Natt,False,2,15.666666666666666,0,Normal,Normal,Brann
2902961,2025-01-22 03:20:13,3,Natt,False,2,12.966666666666667,1,Svikt,Degradert,Andre typer oppdrag
2902995,2025-01-22 06:34:57,6,Natt,False,2,26.816666666666666,0,Normal,Normal,Andre typer oppdrag
